id	hit_id	hit_title	hit_species	hit_evalue	hit_identity
2	"gnl|BL_ORD_ID|40864"	"P21951.1 RecName: Full=DNA polymerase epsilon catalytic subunit A; AltName: Full=3'-5' exodeoxyribonuclease; AltName: Full=DNA polymerase II subunit A [Saccharomyces cerevisiae S288C]"	"Saccharomyces cerevisiae S288C"	0.000102701	0.0279027902790279
2	"gnl|BL_ORD_ID|408784"	"P0DOO5.1 RecName: Full=DNA polymerase; Includes: RecName: Full=3'-5' exodeoxyribonuclease; Short=3'-5' exonuclease [Variola virus human/India/Ind3/1967]"	"Variola virus human/India/Ind3/1967"	0.000104106	0.0736318407960199
2	"gnl|BL_ORD_ID|141696"	"P0DOO6.1 RecName: Full=DNA polymerase; Includes: RecName: Full=3'-5' exodeoxyribonuclease; Short=3'-5' exonuclease [Variola virus]"	"Variola virus"	0.000106792	0.0736318407960199
2	"gnl|BL_ORD_ID|443032"	"Q6BNG2.2 RecName: Full=DNA polymerase epsilon catalytic subunit A; AltName: Full=DNA polymerase II subunit A [Debaryomyces hansenii CBS767]"	"Debaryomyces hansenii CBS767"	0.000156702	0.026954177897574125
2	"gnl|BL_ORD_ID|119727"	"O57191.1 RecName: Full=DNA polymerase; Includes: RecName: Full=3'-5' exodeoxyribonuclease; Short=3'-5' exonuclease [Vaccinia virus Ankara]"	"Vaccinia virus Ankara"	0.000157845	0.073558648111332
2	"gnl|BL_ORD_ID|279827"	"P20509.1 RecName: Full=DNA polymerase; Includes: RecName: Full=3'-5' exodeoxyribonuclease; Short=3'-5' exonuclease [Vaccinia virus Copenhagen]"	"Vaccinia virus Copenhagen"	0.000161916	0.073558648111332
2	"gnl|BL_ORD_ID|123542"	"P77933.3 RecName: Full=DNA polymerase; Contains: RecName: Full=Homing endonuclease PI-PkoI; AltName: Full=IVS-A; AltName: Full=Pko pol-1 intein; Contains: RecName: Full=Homing endonuclease PI-PkoII; AltName: Full=IVS-B; AltName: Full=Pko pol-2 intein [Thermococcus kodakarensis KOD1]"	"Thermococcus kodakarensis KOD1"	0.000162476	0.03590664272890485
2	"gnl|BL_ORD_ID|269872"	"P06856.5 RecName: Full=DNA polymerase; Includes: RecName: Full=3'-5' exodeoxyribonuclease; Short=3'-5' exonuclease [Vaccinia virus WR]"	"Vaccinia virus WR"	0.000164688	0.073558648111332
2	"gnl|BL_ORD_ID|123452"	"Q9QSK2.1 RecName: Full=DNA polymerase 037L [Invertebrate iridescent virus 6]"	"Invertebrate iridescent virus 6"	0.000165508	0.05263157894736842
2	"gnl|BL_ORD_ID|204839"	"Q9HH84.1 RecName: Full=DNA polymerase; Contains: RecName: Full=Endonuclease PI-TspGE8I; AltName: Full=Tsp-GE8 pol-1 intein; Contains: RecName: Full=Endonuclease PI-TspGE8II; AltName: Full=Tsp-GE8 pol-2 intein [Thermococcus sp. GE8]"	"Thermococcus sp. GE8"	0.000236211	0.05650382577987051
2	"gnl|BL_ORD_ID|392787"	"Q9GSR1.1 RecName: Full=DNA polymerase zeta catalytic subunit [Drosophila melanogaster]"	"Drosophila melanogaster"	0.000306734	0.022535211267605635
2	"gnl|BL_ORD_ID|354162"	"Q9VCN1.3 RecName: Full=DNA polymerase epsilon catalytic subunit 1; AltName: Full=3'-5' exodeoxyribonuclease; AltName: Full=DNA polymerase epsilon 255kD subunit; AltName: Full=DNA polymerase epsilon catalytic subunit; AltName: Full=DNA polymerase epsilon subunit 1 [Drosophila melanogaster]"	"Drosophila melanogaster"	0.00037736	0.024597495527728087
2	"gnl|BL_ORD_ID|16548"	"O33845.1 RecName: Full=DNA polymerase; AltName: Full=Pol Tfu; Contains: RecName: Full=Tag pol-1 intein; AltName: Full=Intein I; AltName: Full=Tsp-TY pol-1; Contains: RecName: Full=Tag pol-2 intein; AltName: Full=Intein II; AltName: Full=Tsp-TY pol-2; Contains: RecName: Full=Tag pol-3 intein; AltName: Full=Intein III; AltName: Full=Tsp-TY pol-3 [Thermococcus aggregans]"	"Thermococcus aggregans"	0.000379329	0.021323127392017496
2	"gnl|BL_ORD_ID|375118"	"Q766Z3.1 RecName: Full=DNA polymerase zeta catalytic subunit; AltName: Full=Protein reversionless 3-like; Short=AtREV3 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	0.000407328	0.0291005291005291
2	"gnl|BL_ORD_ID|338070"	"Q58295.2 RecName: Full=DNA polymerase; Contains: RecName: Full=Mja pol-1 intein; Contains: RecName: Full=Mja pol-2 intein [Methanocaldococcus jannaschii DSM 2661]"	"Methanocaldococcus jannaschii DSM 2661"	0.000659599	0.025091799265605876
2	"gnl|BL_ORD_ID|48179"	"A7U6F1.1 RecName: Full=DNA polymerase; Contains: RecName: Full=CeV01 dpo intein [Chrysochromulina ericina virus]"	"Chrysochromulina ericina virus"	0.0028707	0.030191004313000615
2	"gnl|BL_ORD_ID|116297"	"Q6C4J0.1 RecName: Full=DNA polymerase epsilon catalytic subunit A; AltName: Full=DNA polymerase II subunit A [Yarrowia lipolytica CLIB122]"	"Yarrowia lipolytica CLIB122"	0.00611297	0.02885936784241869
2	"gnl|BL_ORD_ID|407391"	"Q779J8.1 RecName: Full=DNA polymerase [Spodoptera frugiperda ascovirus 1a]"	"Spodoptera frugiperda ascovirus 1a"	0.0100947	0.049818840579710144
2	"gnl|BL_ORD_ID|420175"	"P74918.1 RecName: Full=DNA polymerase; AltName: Full=Pol Tfu; Contains: RecName: Full=Homing endonuclease PI-TfuI; AltName: Full=Tfu pol-1 intein; Contains: RecName: Full=Homing endonuclease PI-TfuII; AltName: Full=Tfu pol-2 intein [Thermococcus fumicolans]"	"Thermococcus fumicolans"	0.0274864	0.03545633617859488
2	"gnl|BL_ORD_ID|268527"	"Q07635.2 RecName: Full=DNA polymerase 2; AltName: Full=DNA polymerase B2; AltName: Full=DNA polymerase II [Saccharolobus solfataricus P2]"	"Saccharolobus solfataricus P2"	0.0277953	0.09424920127795527
2	"gnl|BL_ORD_ID|410762"	"F4HW04.1 RecName: Full=DNA polymerase epsilon catalytic subunit A; AltName: Full=DNA polymerase 2 a; Short=AtPOL2a; AltName: Full=DNA polymerase II subunit a; AltName: Full=Protein ABA OVERLY SENSITIVE a; AltName: Full=Protein EARLY IN SHORT DAYS 7; AltName: Full=Protein EMBRYO DEFECTIVE 142; AltName: Full=Protein EMBRYO DEFECTIVE 2284; AltName: Full=Protein EMBRYO DEFECTIVE 529; AltName: Full=Protein TILTED 1 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	0.0291322	0.017121702915316984
2	"gnl|BL_ORD_ID|241752"	"F4IFN6.1 RecName: Full=DNA polymerase epsilon catalytic subunit B; AltName: Full=DNA polymerase 2 b; Short=AtPOL2b; AltName: Full=DNA polymerase II subunit b; AltName: Full=Protein TILTED 2 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	0.0341738	0.01683816651075772
2	"gnl|BL_ORD_ID|418"	"Q4U3V0.2 RecName: Full=DNA polymerase [Trichoplusia ni ascovirus 2c]"	"Trichoplusia ni ascovirus 2c"	0.0601506	0.03219512195121951
2	"gnl|BL_ORD_ID|157659"	"Q38087.1 RecName: Full=DNA-directed DNA polymerase; AltName: Full=Gp43 [Escherichia phage RB69]"	"Escherichia phage RB69"	0.0898517	0.047619047619047616
2	"gnl|BL_ORD_ID|31850"	"Q54RD4.1 RecName: Full=DNA polymerase epsilon catalytic subunit A; AltName: Full=DNA polymerase II subunit A [Dictyostelium discoideum]"	"Dictyostelium discoideum"	0.226226	0.02142857142857143
2	"gnl|BL_ORD_ID|328197"	"P04415.1 RecName: Full=DNA-directed DNA polymerase; AltName: Full=Gene product 43; Short=Gp43 [Tequatrovirus T4]"	"Tequatrovirus T4"	0.246525	0.051224944320712694
2	"gnl|BL_ORD_ID|117948"	"O60673.2 RecName: Full=DNA polymerase zeta catalytic subunit; AltName: Full=Protein reversionless 3-like; Short=REV3-like; Short=hREV3 [Homo sapiens]"	"Homo sapiens"	0.293251	0.017891373801916934
2	"gnl|BL_ORD_ID|78861"	"A4KX57.1 RecName: Full=DNA polymerase [Heliothis virescens ascovirus 3e]"	"Heliothis virescens ascovirus 3e"	0.375617	0.04419889502762431
2	"gnl|BL_ORD_ID|432812"	"Q61493.3 RecName: Full=DNA polymerase zeta catalytic subunit; AltName: Full=Protein reversionless 3-like; Short=REV3-like; AltName: Full=Seizure-related protein 4 [Mus musculus]"	"Mus musculus"	0.716818	0.013773222293401666
2	"gnl|BL_ORD_ID|178491"	"Q6WI70.1 RecName: Full=DNA-directed DNA polymerase; AltName: Full=Gene product 43; Short=Gp43 [Vibrio phage KVP40 Japan/Matsuzaki /1991]"	"Vibrio phage KVP40 Japan/Matsuzaki /1991"	0.965944	0.12705882352941175
2	"gnl|BL_ORD_ID|455108"	"A8WWU0.1 RecName: Full=Eukaryotic translation initiation factor 3 subunit C; Short=eIF3c; AltName: Full=Eukaryotic translation initiation factor 3 subunit 8 [Caenorhabditis briggsae]"	"Caenorhabditis briggsae"	1.16468	0.03467561521252797
2	"gnl|BL_ORD_ID|117286"	"Q6R7C9.1 RecName: Full=DNA polymerase [Ostreid herpesvirus 1 (isolate France)]"	"Ostreid herpesvirus 1 (isolate France)"	1.48791	0.007987220447284345
2	"gnl|BL_ORD_ID|279270"	"P30319.1 RecName: Full=DNA polymerase [Choristoneura biennis entomopoxvirus]"	"Choristoneura biennis entomopoxvirus"	2.34342	0.043568464730290454
2	"gnl|BL_ORD_ID|297708"	"A3MS77.1 RecName: Full=Probable tRNA pseudouridine synthase B; AltName: Full=tRNA pseudouridine(55) synthase; Short=Psi55 synthase; AltName: Full=tRNA pseudouridylate synthase; AltName: Full=tRNA-uridine isomerase [Pyrobaculum calidifontis JCM 11548]"	"Pyrobaculum calidifontis JCM 11548"	8.3373	0.06606606606606606
2	"gnl|BL_ORD_ID|441940"	"Q9Y0H4.1 RecName: Full=E3 ubiquitin-protein ligase Su(dx); AltName: Full=HECT-type E3 ubiquitin transferase Su(dx); AltName: Full=Protein suppressor of deltex [Drosophila melanogaster]"	"Drosophila melanogaster"	8.63218	0.02423603793466807
2	"gnl|BL_ORD_ID|96664"	"P95979.1 RecName: Full=DNA polymerase 3; AltName: Full=DNA polymerase B3; AltName: Full=DNA polymerase III [Saccharolobus solfataricus P2]"	"Saccharolobus solfataricus P2"	9.00689	0.04450261780104712
3	"gnl|BL_ORD_ID|479486"	"P17501.2 RecName: Full=Major envelope glycoprotein; AltName: Full=gp64; Flags: Precursor [Autographa californica nucleopolyhedrovirus]"	"Autographa californica nucleopolyhedrovirus"	0	0.9609375
3	"gnl|BL_ORD_ID|396227"	"P41717.1 RecName: Full=Major envelope glycoprotein; AltName: Full=gp67; Flags: Precursor [Choristoneura fumiferana multiple nucleopolyhedrovirus]"	"Choristoneura fumiferana multiple nucleopolyhedrovirus"	0	0.7956777996070727
3	"gnl|BL_ORD_ID|130451"	"P13625.1 RecName: Full=Major envelope glycoprotein; AltName: Full=gp64; Flags: Precursor [Orgyia pseudotsugata multiple nucleopolyhedrovirus]"	"Orgyia pseudotsugata multiple nucleopolyhedrovirus"	0	0.7897838899803536
3	"gnl|BL_ORD_ID|425912"	"P04872.2 RecName: Full=Major envelope glycoprotein; AltName: Full=gp67 [Galleria mellonella MNPV]"	"Galleria mellonella MNPV"	0	0.9525222551928784
3	"gnl|BL_ORD_ID|315177"	"P27427.1 RecName: Full=Envelope glycoprotein; Flags: Precursor [Dhori virus (strain Indian/1313/61)]"	"Dhori virus (strain Indian/1313/61)"	2.69068e-70	0.29942418426103645
3	"gnl|BL_ORD_ID|255897"	"P28977.1 RecName: Full=Envelope glycoprotein; AltName: Full=Surface glycoprotein 75; Flags: Precursor [Thogoto virus (isolate SiAr 126)]"	"Thogoto virus (isolate SiAr 126)"	1.11166e-64	0.271484375
3	"gnl|BL_ORD_ID|389456"	"D0QX25.1 RecName: Full=Envelope glycoprotein; Flags: Precursor [Quaranfil virus isolate Tick/Afghanistan/EGT377/1968]"	"Quaranfil virus isolate Tick/Afghanistan/EGT377/1968"	1.05271e-11	0.09393346379647749
3	"gnl|BL_ORD_ID|350048"	"A9HRT9.2 RecName: Full=NADH-quinone oxidoreductase subunit D; AltName: Full=NADH dehydrogenase I subunit D; AltName: Full=NDH-1 subunit D [Gluconacetobacter diazotrophicus PA1 5]"	"Gluconacetobacter diazotrophicus PA1 5"	1.18259	0.038461538461538464
3	"gnl|BL_ORD_ID|108736"	"P00616.2 RecName: Full=Acidic phospholipase A2 homolog taipoxin gamma chain; Short=svPLA2 homolog; Flags: Precursor [Oxyuranus scutellatus scutellatus]"	"Oxyuranus scutellatus scutellatus"	2.78211	0.125
3	"gnl|BL_ORD_ID|109644"	"Q6LM59.1 RecName: Full=Sulfite reductase [NADPH] hemoprotein beta-component; Short=SiR-HP; Short=SiRHP [Photobacterium profundum SS9]"	"NADPH] hemoprotein beta-component; Short=SiR-HP; Short=SiRHP [Photobacterium profundum SS9"	3.57758	0.04085257548845471
3	"gnl|BL_ORD_ID|184569"	"Q9Z2H2.2 RecName: Full=Regulator of G-protein signaling 6; Short=RGS6 [Mus musculus]"	"Mus musculus"	4.08314	0.025423728813559324
3	"gnl|BL_ORD_ID|454141"	"P49758.5 RecName: Full=Regulator of G-protein signaling 6; Short=RGS6; AltName: Full=S914 [Homo sapiens]"	"Homo sapiens"	5.15594	0.025423728813559324
3	"gnl|BL_ORD_ID|457557"	"B1WSY4.1 RecName: Full=2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase; AltName: Full=4-diphosphocytidyl-2C-methyl-D-erythritol synthase; AltName: Full=MEP cytidylyltransferase; Short=MCT [Crocosphaera subtropica ATCC 51142]"	"Crocosphaera subtropica ATCC 51142"	7.13071	0.14473684210526316
3	"gnl|BL_ORD_ID|314191"	"Q9LPL6.1 RecName: Full=TOM1-like protein 3 [Arabidopsis thaliana]"	"Arabidopsis thaliana"	8.38189	0.03359683794466403
4	"gnl|BL_ORD_ID|172213"	"P03303.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [rhinovirus B14]"	"rhinovirus B14"	0	0.15144561725562183
4	"gnl|BL_ORD_ID|369199"	"Q82081.4 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [rhinovirus B3]"	"rhinovirus B3"	0	0.1386593204775023
4	"gnl|BL_ORD_ID|200246"	"P03302.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Poliovirus type 3 (strains P3/LEON/37 AND P3/LEON 12A[1]B)]"	"Poliovirus type 3 (strains P3/LEON/37 AND P3/LEON 12A[1]B)"	8.16297e-150	0.09156844968268359
4	"gnl|BL_ORD_ID|235228"	"P23069.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Poliovirus type 2 strain W-2]"	"Poliovirus type 2 strain W-2"	1.41476e-149	0.09297052154195011
4	"gnl|BL_ORD_ID|165646"	"P03300.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Human poliovirus 1 Mahoney]"	"Human poliovirus 1 Mahoney"	2.47574e-149	0.09144409234947941
4	"gnl|BL_ORD_ID|80858"	"P03301.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Human poliovirus 1 strain Sabin]"	"Human poliovirus 1 strain Sabin"	3.29764e-149	0.09144409234947941
4	"gnl|BL_ORD_ID|437394"	"P06210.3 RecName: Full=Genome polyprotein; Contains: RecName: Full=P1; Contains: RecName: Full=Capsid protein VP0; AltName: Full=VP4-VP2; Contains: RecName: Full=Capsid protein VP4; AltName: Full=P1A; AltName: Full=Virion protein 4; Contains: RecName: Full=Capsid protein VP2; AltName: Full=P1B; AltName: Full=Virion protein 2; Contains: RecName: Full=Capsid protein VP3; AltName: Full=P1C; AltName: Full=Virion protein 3; Contains: RecName: Full=Capsid protein VP1; AltName: Full=P1D; AltName: Full=Virion protein 1; Contains: RecName: Full=P2; Contains: RecName: Full=Protease 2A; Short=P2A; AltName: Full=Picornain 2A; AltName: Full=Protein 2A; Contains: RecName: Full=Protein 2B; Short=P2B; Contains: RecName: Full=Protein 2C; Short=P2C; Contains: RecName: Full=P3; Contains: RecName: Full=Protein 3AB; Contains: RecName: Full=Protein 3A; Short=P3A; Contains: RecName: Full=Viral protein genome-linked; Short=VPg; AltName: Full=Protein 3B; Short=P3B; Contains: RecName: Full=Protein 3CD; Contains: RecName: Full=Protease 3C; AltName: Full=Picornain 3C; Short=P3C; Contains: RecName: Full=RNA-directed RNA polymerase; Short=RdRp; AltName: Full=3D polymerase; Short=3Dpol; AltName: Full=Protein 3D; Short=3D [Poliovirus type 2 strain Lansing]"	"Poliovirus type 2 strain Lansing"	5.58027e-149	0.09243316719528773
